Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
lab_p_vac_tetn,hfa_pharmacy,,radio,Tetanus immunoglobulin (HTIG) (IM),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_vac_avl] = '1',,,,lab_p_vac,,
lab_p_anlg_hed,hfa_pharmacy,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Analgesics:</div>",,,,,,,,,,,,,
lab_p_anlg_avl,hfa_pharmacy,,yesno,Does the facility have any analgesics?,,,,,,,,y,RV,,,,
lab_p_anlg_morph,hfa_pharmacy,,radio,Morphine (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_anlg_avl] = '1',,,,lab_p_anlg,,
lab_p_anlg_morph_orl,hfa_pharmacy,,radio,Morphine (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_anlg_avl] = '1',,,,lab_p_anlg,,
lab_p_anlg_parac_orl,hfa_pharmacy,,radio,Paracetamol (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_anlg_avl] = '1',,,,lab_p_anlg,,
lab_p_anlg_parac,hfa_pharmacy,,radio,Paracetamol (suppository),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_anlg_avl] = '1',,,,lab_p_anlg,,
lab_p_anlg_parac_im,hfa_pharmacy,,radio,Paracetamol (injection),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_anlg_avl] = '1',,,,lab_p_anlg,,
lab_p_corts_hed,hfa_pharmacy,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Corticosteroids:</div>",,,,,,,,,,,,,
lab_p_corts_avl,hfa_pharmacy,,yesno,Does the facility have any corticosteroids?,,,,,,,,y,RV,,,,
lab_p_corts_dexa,hfa_pharmacy,,radio,Dexamethasone (IM),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_corts_avl] = '1',,,,lab_p_corts,,
lab_p_emrg_hed,hfa_pharmacy,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Emergency Drugs:</div>",,,,,,,,,,,,,
lab_p_emrg_avl,hfa_pharmacy,,yesno,Does the facility have any emergency drugs?,,,,,,,,y,RV,,,,
lab_p_emrg_epin,hfa_pharmacy,,radio,Adrenaline/epinephrine (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_emrg_avl] = '1',,,,lab_p_emrg,,
lab_p_emrg_glu,hfa_pharmacy,,radio,Calcium gluconate 10% (injection),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_emrg_avl] = '1',,,,lab_p_emrg,,
lab_p_emrg_hydr,hfa_pharmacy,,radio,Hydrocortisone (injection),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_emrg_avl] = '1',,,,lab_p_emrg,,
lab_p_emrg_nalo,hfa_pharmacy,,radio,Naloxone (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,[lab_p_emrg_avl] = '1',,,,lab_p_emrg,,
lab_p_oth_hed,hfa_pharmacy,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Other Drugs:</div>",,,,,,,,,,,,,
lab_p_oth_acyl,hfa_pharmacy,,radio,Acyclovir (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_acyl_eye,hfa_pharmacy,,radio,Acyclovir 3% topical eye ointment,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_amino,hfa_pharmacy,,radio,Aminophylline,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_rho,hfa_pharmacy,,radio,Anti-Rho (D) immune globulin (injection),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_drop,hfa_pharmacy,,radio,Artificial tear drops,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_caff_orl,hfa_pharmacy,,radio,Caffeine citrate (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_caff,hfa_pharmacy,,radio,Caffeine citrate (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_chloro,hfa_pharmacy,,radio,Chlorhexidine digluconate 7.1% gel (delivering 4% chlorhexidine),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_drop_eye,hfa_pharmacy,,radio,Dilating eye drops (tropicamide 0.5% + phenylepherine 2.5%),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_etham,hfa_pharmacy,,radio,Ethambutol,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_fumar,hfa_pharmacy,,radio,Ferrous fumarate (oral syrup),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_folic,hfa_pharmacy,,radio,Folic acid,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_flucn,hfa_pharmacy,,radio,Fluconazole (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_flucn_orl,hfa_pharmacy,,radio,Fluconazole (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_furos,hfa_pharmacy,,radio,Furosemide (IV),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_furos_orl,hfa_pharmacy,,radio,Furosemide (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_glyc,hfa_pharmacy,,radio,Glycerin chip,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_hepb,hfa_pharmacy,,radio,Hepatitis B immune globulin (HBIG),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_mlk,hfa_pharmacy,,radio,Human milk fortifier,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_lido,hfa_pharmacy,,radio,Lidocaine solution,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_drop_loc,hfa_pharmacy,,radio,Local anesthetic eye drops (proparacaine 0.5%),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_mico,hfa_pharmacy,,radio,Miconazole cream (or equivalent e.g. gentian violet),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_vit,hfa_pharmacy,,radio,Multivitamin,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_nyst_orl,hfa_pharmacy,,radio,Nystatin (oral solution),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_nyst,hfa_pharmacy,,radio,Nystatin (cream),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_orl,hfa_pharmacy,,radio,Oral rehydration solution,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_phos,hfa_pharmacy,,radio,Phosphate solution,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_sucro,hfa_pharmacy,,radio,Sucrose 30% (oral),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_surf,hfa_pharmacy,,radio,Surfactant,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_vitk,hfa_pharmacy,,radio,Vitamin K1 (Phytomenadione) (IV or IM),"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_h2o,hfa_pharmacy,,radio,Water based lubricant,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_oth_zinc,hfa_pharmacy,,radio,Zinc oxide cream,"1, Available today and no stockout in last 4 weeks | 2, Available today, but stockout in last 4 weeks | 0, Not available today",,,,,,,y,,,lab_p_oth,,
lab_p_so_hed_1,hfa_pharmacy,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Stock Outs</div>",,,,,,,,,,,,,
lab_p_so_hed_2,hfa_pharmacy,,descriptive,"<div style=""background-color:#fbd0c1; padding:5px"">Have you had a stock out of any of the following items in the last 3 months?</div>",,,,,,,,,,,,,
lab_p_so_ins_1,hfa_pharmacy,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Read all options out loud. </i></p>",,,,,,,,,,,,,
lab_p_so_gent,hfa_pharmacy,,radio,Gentamicin (injection),"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_crpn,hfa_pharmacy,,radio,Benzylpenicillin,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_phno,hfa_pharmacy,,radio,Phenobarbitone,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_amino,hfa_pharmacy,,radio,Caffeine or Aminophylline,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_vitk,hfa_pharmacy,,radio,Vitamin K,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_amox,hfa_pharmacy,,radio,Amoxicillin,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_amp,hfa_pharmacy,,radio,Ampicillin,"1, Yes | 0, No",,,,,,,y,,,lab_p_so,,
lab_p_so_ac,hfa_pharmacy,,radio,"If you have had a stockout, what do you most commonly do? ","4, No action taken/wait|1, Buy from somewhere else|2, Borrow from a different facility|3, Ask patients to buy their own medicine|5, Other <i>(specify below)</i>",,,,,,[lab_p_so_gent] = '1' or [lab_p_so_crpn] = '1' or [lab_p_so_phno] = '1' or [lab_p_so_amino] = '1' or [lab_p_so_vitk] = '1' or [lab_p_so_amox] = '1' or [lab_p_so_amp] = '1',,,,,,
lab_p_so_othac,hfa_pharmacy,,text,What else do you most commonly do when you have a stockout?,,,,,,,[lab_p_so_ac] = '5',,,,,,
lab_p_hed_7,hfa_pharmacy,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
lab_p_com,hfa_pharmacy,,notes,Comments:,,,,,,,,,,,,,
lab_gn_hed_1,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
lab_gn_ban_1,hfa_lab_equipment_supplies_and_testing,,descriptive,,,,,,,,,,,,,,
lab_gn_hed_2,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Laboratory Equipment, Supplies and Testing</div>",,,,,,,,,,,,,
lab_gn_ins_1,hfa_lab_equipment_supplies_and_testing,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the head lab technician. For some questions, you will need to ask and observe the staff or specific items/spaces at the facility. An item is not functional if it is in need of repair. Please do not leave any variable blank. If a date is unknown, enter 1999/01/01. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"".<br>
<b>Prompt:</b> “I’d like to ask you a few questions and make some observations about the laboratory equipment, supplies, and testing.”.</i></p>",,,,,,,,,,,,,
lab_gn_hed_3,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
lab_gn_rp_num,hfa_lab_equipment_supplies_and_testing,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
lab_gn_rp_hed_1,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[lab_gn_rp_num] >= 1,,,,,,
lab_gn_rp_nam_1,hfa_lab_equipment_supplies_and_testing,,text,Respondent Name (First and Last):,,,,,,y,[lab_gn_rp_num] >= 1,y,,,,,
lab_gn_rp_pos_1,hfa_lab_equipment_supplies_and_testing,,radio,Respondent Position:,"7, Lab Manager | 8, Lab Technician | 6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[lab_gn_rp_num] >= 1,y,,,,,
lab_gn_rp_othpos_1,hfa_lab_equipment_supplies_and_testing,,text,"If other position, please specify: ",,,,,,,[lab_gn_rp_pos_1] = '99',,,,,,
lab_gn_rp_ph_1,hfa_lab_equipment_supplies_and_testing,,text,Respondent Phone Number:,,,,,,y,[lab_gn_rp_num] >= 1,,,,,,
lab_gn_rp_hed_2,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[lab_gn_rp_num] >= 2,,,,,,
lab_gn_rp_nam_2,hfa_lab_equipment_supplies_and_testing,,text,Respondent Name (First and Last):,,,,,,y,[lab_gn_rp_num] >= 2,,,,,,
lab_gn_rp_pos_2,hfa_lab_equipment_supplies_and_testing,,radio,Respondent Position:,"7, Lab Manager | 8, Lab Technician | 6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[lab_gn_rp_num] >= 2,,,,,,
lab_gn_rp_othpos_2,hfa_lab_equipment_supplies_and_testing,,text,"If other position, please specify: ",,,,,,,[lab_gn_rp_pos_2] = '99',,,,,,
lab_gn_rp_ph_2,hfa_lab_equipment_supplies_and_testing,,text,Respondent Phone Number:,,,,,,y,[lab_gn_rp_num] >= 2,,,,,,
lab_gn_rp_hed_3,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[lab_gn_rp_num] >= 3,,,,,,
lab_gn_rp_nam_3,hfa_lab_equipment_supplies_and_testing,,text,Respondent Name (First and Last):,,,,,,y,[lab_gn_rp_num] >= 3,,,,,,
lab_gn_rp_pos_3,hfa_lab_equipment_supplies_and_testing,,radio,Respondent Position:,"7, Lab Manager | 8, Lab Technician | 6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[lab_gn_rp_num] >= 3,,,,,,
lab_gn_rp_othpos_3,hfa_lab_equipment_supplies_and_testing,,text,"If other position, please specify: ",,,,,,,[lab_gn_rp_pos_3] = '99',,,,,,
lab_gn_rp_ph_3,hfa_lab_equipment_supplies_and_testing,,text,Respondent Phone Number:,,,,,,y,[lab_gn_rp_num] >= 3,,,,,,
lab_gn_rp_hed_4,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[lab_gn_rp_num] >= 4,,,,,,
lab_gn_rp_nam_4,hfa_lab_equipment_supplies_and_testing,,text,Respondent Name (First and Last):,,,,,,y,[lab_gn_rp_num] >= 4,,,,,,
lab_gn_rp_pos_4,hfa_lab_equipment_supplies_and_testing,,radio,Respondent Position:,"7, Lab Manager | 8, Lab Technician | 6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[lab_gn_rp_num] >= 4,,,,,,
lab_gn_rp_othpos_4,hfa_lab_equipment_supplies_and_testing,,text,"If other position, please specify: ",,,,,,,[lab_gn_rp_pos_4] = '99',,,,,,
lab_gn_rp_ph_4,hfa_lab_equipment_supplies_and_testing,,text,Respondent Phone Number:,,,,,,y,[lab_gn_rp_num] >= 4,,,,,,
lab_gn_rp_hed_5,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[lab_gn_rp_num] >= 5,,,,,,
lab_gn_rp_nam_5,hfa_lab_equipment_supplies_and_testing,,text,Respondent Name (First and Last):,,,,,,y,[lab_gn_rp_num] >= 5,,,,,,
lab_gn_rp_pos_5,hfa_lab_equipment_supplies_and_testing,,radio,Respondent Position:,"7, Lab Manager | 8, Lab Technician | 6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[lab_gn_rp_num] >= 5,,,,,,
lab_gn_rp_othpos_5,hfa_lab_equipment_supplies_and_testing,,text,"If other position, please specify: ",,,,,,,[lab_gn_rp_pos_5] = '99',,,,,,
lab_gn_rp_ph_5,hfa_lab_equipment_supplies_and_testing,,text,Respondent Phone Number:,,,,,,y,[lab_gn_rp_num] >= 5,,,,,,
lab_gn_hed_4,hfa_lab_equipment_supplies_and_testing,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">General</div>",,,,,,,,,,,,,
lab_gn_avl,hfa_lab_equipment_supplies_and_testing,,radio,Does this facility have a laboratory?,"1, Yes | 0, No",,,,,,,y,,,,,
lab_gn_24h,hfa_lab_equipment_supplies_and_testing,,radio,Is the laboratory operational 24 hours per day 7 days per week?,"1, Yes | 0, No",,,,,,[lab_gn_avl] = '1',,,,,,
lab_gn_bpw,hfa_lab_equipment_supplies_and_testing,,yesno,Does the laboratory have backup power?,,,,,,,[lab_gn_avl] = '1',,,,,,
lab_gn_bpw_typ,hfa_lab_equipment_supplies_and_testing,,checkbox,What type of backup power does the lab have?,"1, Fuel Generator | 2, Battery Inverter | 3, Solar Power",Select all that apply.,,,,,[lab_gn_bpw] = '1',,,,,,
